warnings,steps,time,difference,activeCollisions,collisionStarts,characters,bodies,raycasts,clears,unblocks,explores,flees,pursues
1,23787,1681311738897,16,77,0,11,92,244,130,0,0,4,0
1,23788,1681311738913,16,77,0,11,92,244,61,0,0,4,0
1,23789,1681311738930,17,77,1,11,92,244,130,0,0,4,0
1,23790,1681311738946,16,77,0,11,92,244,58,0,0,5,0
1,23791,1681311738962,16,77,1,11,92,244,127,0,0,5,0
1,23792,1681311738978,16,78,1,11,92,244,58,0,0,5,0
1,23793,1681311738995,17,79,0,11,92,244,127,0,0,5,0
1,23794,1681311739011,16,79,0,11,92,244,127,0,0,5,0
1,23795,1681311739027,16,78,0,11,92,244,57,0,0,5,0
1,23796,1681311739043,16,78,0,11,92,244,126,0,0,5,0
1,23797,1681311739059,16,78,0,11,92,244,57,0,0,5,0
1,23798,1681311739075,16,77,0,11,92,244,116,0,0,5,0
1,23799,1681311739091,16,77,0,11,92,244,57,0,0,5,0
1,23800,1681311739107,16,77,0,11,92,244,116,0,0,5,0
1,23801,1681311739123,16,77,1,11,92,244,57,0,0,5,0
1,23802,1681311739139,16,77,0,11,92,244,116,0,0,5,0
1,23803,1681311739155,16,77,1,11,92,244,57,0,0,5,0
1,23804,1681311739171,16,78,0,11,92,244,116,0,0,5,0
1,23805,1681311739188,17,77,0,11,92,244,57,0,0,5,0
1,23806,1681311739204,16,77,1,11,92,244,116,0,0,5,0
1,23807,1681311739222,18,76,0,11,92,244,116,0,0,5,0
1,23808,1681311739238,16,76,0,11,92,244,57,0,0,5,0
1,23809,1681311739258,20,76,1,10,92,248,215,0,0,4,0
1,23810,1681311739271,13,77,1,10,92,248,51,0,0,4,0
1,23811,1681311739287,16,76,0,10,92,248,110,0,0,4,0
1,23812,1681311739303,16,76,1,10,92,248,51,0,0,4,0
1,23813,1681311739320,17,76,1,10,92,248,110,0,0,4,0
1,23814,1681311739335,15,76,0,10,92,248,51,0,0,4,0
1,23815,1681311739351,16,76,0,10,92,248,110,0,0,4,0
1,23816,1681311739367,16,76,0,10,92,248,51,0,0,4,0
1,23817,1681311739382,15,76,0,10,92,248,110,0,0,4,0
1,23818,1681311739399,17,75,0,10,92,248,51,0,0,4,0
1,23819,1681311739415,16,75,0,10,92,248,110,0,0,4,0
1,23820,1681311739433,18,75,0,10,92,248,126,0,1,4,0
1,23821,1681311739449,16,75,1,10,92,248,51,0,0,4,0
1,23822,1681311739465,16,74,0,10,92,248,110,0,0,4,0
1,23823,1681311739481,16,74,1,10,92,248,51,0,0,4,0
1,23824,1681311739497,16,75,0,10,92,248,110,0,0,4,0
1,23825,1681311739513,16,75,0,10,92,248,51,0,0,4,0
1,23826,1681311739529,16,75,1,10,92,248,110,0,0,4,0
1,23827,1681311739545,16,76,0,10,92,248,51,0,0,4,0
1,23828,1681311739562,17,76,0,10,92,248,110,0,0,4,0
1,23829,1681311739578,16,76,0,10,92,248,51,0,0,4,0
1,23830,1681311739594,16,74,0,10,92,248,110,0,0,4,0
1,23831,1681311739611,17,74,0,10,92,248,51,0,0,4,0
1,23832,1681311739626,15,73,0,10,92,248,110,0,0,4,0
1,23833,1681311739642,16,73,0,10,92,248,51,0,0,4,0
1,23834,1681311739659,17,72,1,10,92,248,110,0,0,4,0
1,23835,1681311739677,18,73,1,10,92,248,110,0,0,4,0
1,23836,1681311739693,16,73,0,10,92,248,51,0,0,4,0
1,23837,1681311739710,17,73,0,10,92,248,110,0,0,4,0
1,23838,1681311739726,16,73,0,10,92,248,51,0,0,4,0
1,23839,1681311739741,15,73,0,10,92,248,110,0,0,4,0
1,23840,1681311739757,16,73,1,10,92,248,51,0,0,4,0
1,23841,1681311739773,16,73,0,10,92,248,112,0,0,4,0
1,23842,1681311739789,16,73,1,10,92,248,51,0,0,4,0
1,23843,1681311739805,16,73,0,10,92,248,111,0,0,4,0
1,23844,1681311739821,16,73,0,10,92,248,50,0,0,4,0
1,23845,1681311739837,16,73,0,10,92,248,113,0,0,4,0
1,23846,1681311739852,15,73,0,10,92,248,50,0,0,4,0
1,23847,1681311739869,17,73,0,10,92,248,113,0,0,4,0
1,23848,1681311739885,16,73,0,10,92,248,110,0,0,4,0
1,23849,1681311739901,16,73,0,10,92,248,50,0,0,4,0
1,23850,1681311739917,16,73,0,10,92,248,109,0,0,4,0
1,23851,1681311739933,16,72,0,10,92,248,50,0,0,4,0
1,23852,1681311739949,16,72,0,10,92,248,109,0,0,4,0
1,23853,1681311739965,16,72,0,10,92,248,50,0,0,4,0
1,23854,1681311739981,16,71,0,10,92,248,112,0,0,4,0
1,23855,1681311739996,15,71,1,10,92,248,50,0,0,4,0
1,23856,1681311740013,17,71,0,10,92,248,115,0,0,4,0
1,23857,1681311740029,16,70,0,10,92,248,53,0,0,4,0
1,23858,1681311740045,16,69,1,10,92,248,118,0,0,4,0
1,23859,1681311740061,16,70,0,10,92,248,53,0,0,4,0
1,23860,1681311740077,16,70,1,10,92,248,118,0,0,4,0
1,23861,1681311740093,16,71,0,10,92,248,53,0,0,4,0
1,23862,1681311740110,17,71,0,10,92,248,118,0,0,4,0
1,23863,1681311740127,17,71,0,10,92,248,118,0,0,4,0
1,23864,1681311740143,16,70,0,10,92,248,53,0,0,4,0
1,23865,1681311740159,16,70,0,10,92,248,118,0,0,4,0
1,23866,1681311740175,16,70,0,10,92,248,53,0,0,4,0
1,23867,1681311740191,16,70,0,10,92,248,118,0,0,4,0
1,23868,1681311740208,17,70,0,10,92,248,53,0,0,4,0
1,23869,1681311740225,17,70,0,10,92,248,118,0,0,4,0
1,23870,1681311740240,15,70,0,10,92,248,53,0,0,4,0
1,23871,1681311740256,16,70,0,10,92,248,118,0,0,4,0
1,23872,1681311740272,16,70,0,10,92,248,53,0,0,4,0
1,23873,1681311740289,17,70,0,10,92,248,119,0,0,4,0
1,23874,1681311740308,19,70,0,10,92,248,119,0,0,4,0
1,23875,1681311740323,15,70,0,10,92,248,53,0,0,4,0
1,23876,1681311740339,16,69,0,10,92,248,119,0,0,4,0
1,23877,1681311740355,16,69,1,10,92,248,53,0,0,4,0
1,23878,1681311740371,16,70,0,10,92,248,119,0,0,4,0
1,23879,1681311740387,16,70,0,10,92,248,53,0,0,4,0
1,23880,1681311740403,16,70,0,10,92,248,122,0,0,4,0
1,23881,1681311740419,16,70,0,10,92,248,53,0,0,4,0
1,23882,1681311740434,15,70,0,10,92,248,122,0,0,4,0
1,23883,1681311740451,17,70,0,10,92,248,53,0,0,4,0
1,23884,1681311740466,15,70,0,10,92,248,122,0,0,4,0
1,23885,1681311740483,17,70,0,10,92,248,53,0,0,4,0
1,23886,1681311740499,16,70,0,10,92,248,122,0,0,4,0
1,23887,1681311740514,15,70,0,10,92,248,53,0,0,4,0
1,23888,1681311740531,17,70,1,10,92,248,122,0,0,4,0
1,23889,1681311740549,18,70,0,10,92,248,125,0,0,4,0
1,23890,1681311740565,16,70,0,10,92,248,56,0,0,4,0
1,23891,1681311740582,17,70,0,10,92,248,125,0,0,4,0
1,23892,1681311740598,16,70,0,10,92,248,56,0,0,4,0
1,23893,1681311740613,15,70,0,10,92,248,125,0,0,4,0
1,23894,1681311740630,17,70,0,10,92,248,56,0,0,4,0
1,23895,1681311740646,16,70,0,10,92,248,126,0,0,4,0
1,23896,1681311740662,16,70,1,10,92,248,56,0,0,4,0
1,23897,1681311740678,16,71,0,10,92,248,126,0,0,4,0
1,23898,1681311740694,16,71,0,10,92,248,76,0,1,3,0
1,23899,1681311740710,16,71,0,10,92,248,125,0,0,3,0
1,23900,1681311740726,16,71,1,10,92,248,58,0,0,3,0
1,23901,1681311740742,16,72,0,10,92,248,125,0,0,3,0
1,23902,1681311740760,18,72,0,10,92,248,125,0,0,3,0
1,23903,1681311740776,16,71,0,10,92,248,58,0,0,3,0
1,23904,1681311740793,17,70,0,10,92,248,125,0,0,3,0
1,23905,1681311740809,16,70,1,10,92,248,58,0,0,3,0
1,23906,1681311740826,17,70,1,10,92,248,128,0,0,3,0
1,23907,1681311740841,15,69,1,10,92,248,73,0,1,3,0
1,23908,1681311740858,17,69,2,10,92,248,128,0,0,3,0
1,23909,1681311740873,15,71,0,10,92,248,58,0,0,3,0
1,23910,1681311740888,15,71,0,10,92,248,128,0,0,3,0
1,23911,1681311740905,17,71,0,10,92,248,88,1,0,2,0
1,23912,1681311740921,16,71,0,10,92,248,131,0,0,2,0
1,23913,1681311740937,16,71,2,10,92,248,61,0,0,2,0
1,23914,1681311740953,16,71,0,10,92,248,128,0,0,2,0
1,23915,1681311740969,16,71,0,10,92,248,61,0,0,2,0
1,23916,1681311740985,16,71,0,10,92,248,128,0,0,2,0
1,23917,1681311741002,17,70,1,10,92,248,125,0,0,2,0
1,23918,1681311741019,17,71,0,10,92,248,58,0,0,2,0
1,23919,1681311741035,16,71,0,10,92,248,139,0,1,2,0
1,23920,1681311741051,16,71,0,10,92,248,59,0,0,2,0
1,23921,1681311741068,17,71,1,10,92,248,131,0,0,2,0
1,23922,1681311741084,16,71,0,10,92,248,59,0,0,2,0
1,23923,1681311741100,16,71,0,10,92,248,132,0,0,2,0
1,23924,1681311741116,16,71,1,10,92,248,59,0,0,2,0
1,23925,1681311741133,17,71,0,10,92,248,131,0,0,2,0
1,23926,1681311741148,15,71,0,10,92,248,59,0,0,2,0
1,23927,1681311741165,17,70,0,10,92,248,121,0,0,2,0
1,23928,1681311741181,16,70,0,10,92,248,59,0,0,2,0
1,23929,1681311741197,16,70,0,10,92,248,121,0,0,2,0
1,23930,1681311741214,17,70,1,10,92,248,131,0,0,2,0
1,23931,1681311741230,16,71,0,10,92,248,59,0,0,2,0
1,23932,1681311741246,16,71,0,10,92,248,131,0,0,2,0
1,23933,1681311741261,15,71,0,10,92,248,59,0,0,2,0
1,23934,1681311741278,17,71,0,10,92,248,129,0,0,2,0
1,23935,1681311741294,16,71,1,10,92,248,59,0,0,2,0
1,23936,1681311741310,16,71,1,10,92,248,128,0,0,2,0
1,23937,1681311741326,16,70,2,10,92,248,58,0,0,2,0
1,23938,1681311741342,16,70,0,10,92,248,128,0,0,2,0
1,23939,1681311741358,16,70,0,10,92,248,58,0,0,2,0
1,23940,1681311741374,16,70,0,10,92,248,128,0,0,2,0
1,23941,1681311741390,16,70,0,10,92,248,58,0,0,2,0
1,23942,1681311741405,15,70,0,10,92,248,128,0,0,2,0
1,23943,1681311741421,16,70,0,10,92,248,58,0,0,2,0
1,23944,1681311741438,17,67,0,10,92,248,128,0,0,2,0
1,23945,1681311741455,17,66,0,10,92,248,126,0,0,2,0
1,23946,1681311741471,16,66,0,10,92,248,56,0,0,2,0
1,23947,1681311741486,15,66,0,10,92,248,126,0,0,2,0
1,23948,1681311741503,17,66,0,10,92,248,56,0,0,2,0
1,23949,1681311741519,16,66,0,10,92,248,126,0,0,2,0
1,23950,1681311741535,16,66,0,10,92,248,56,0,0,2,0
1,23951,1681311741551,16,66,1,10,92,248,126,0,0,2,0
1,23952,1681311741566,15,67,0,10,92,248,56,0,0,2,0
1,23953,1681311741583,17,67,0,10,92,248,126,0,0,2,0
1,23954,1681311741599,16,67,0,10,92,248,56,0,0,2,0
1,23955,1681311741615,16,67,0,10,92,248,126,0,0,2,0
1,23956,1681311741631,16,67,1,10,92,248,56,0,0,2,0
1,23957,1681311741647,16,67,1,10,92,248,127,0,0,2,0
1,23958,1681311741664,17,68,0,10,92,248,127,0,0,2,0
1,23959,1681311741680,16,68,0,10,92,248,56,0,0,2,0
1,23960,1681311741696,16,68,1,10,92,248,127,0,0,2,0
1,23961,1681311741712,16,69,0,10,92,248,56,0,0,2,0
1,23962,1681311741727,15,69,1,10,92,248,127,0,0,2,0
1,23963,1681311741744,17,70,0,10,92,248,56,0,0,2,0
1,23964,1681311741760,16,70,0,10,92,248,127,0,0,2,0
1,23965,1681311741777,17,70,0,10,92,248,56,0,0,2,0
1,23966,1681311741793,16,70,0,10,92,248,122,0,0,2,0
1,23967,1681311741809,16,70,0,10,92,248,56,0,0,2,0
1,23968,1681311741825,16,70,0,10,92,248,122,0,0,2,0
1,23969,1681311741842,17,70,0,10,92,248,56,0,0,2,0
1,23970,1681311741857,15,70,1,10,92,248,122,0,0,2,0
1,23971,1681311741873,16,71,0,10,92,248,56,0,0,2,0
1,23972,1681311741889,16,71,0,10,92,248,122,0,0,2,0
1,23973,1681311741906,17,71,0,10,92,248,122,0,0,2,0
1,23974,1681311741922,16,71,0,10,92,248,56,0,0,2,0
1,23975,1681311741938,16,71,0,10,92,248,122,0,0,2,0
1,23976,1681311741955,17,71,0,10,92,248,59,0,0,2,0
1,23977,1681311741971,16,71,0,10,92,248,129,0,0,2,0
1,23978,1681311741987,16,71,0,10,92,248,59,0,0,2,0
1,23979,1681311742004,17,71,0,10,92,248,129,0,0,2,0
1,23980,1681311742021,17,71,0,10,92,248,59,0,0,2,0
1,23981,1681311742037,16,71,0,10,92,248,129,0,0,2,0
1,23982,1681311742053,16,71,0,10,92,248,59,0,0,2,0
1,23983,1681311742069,16,71,1,10,92,248,129,0,0,2,0
1,23984,1681311742085,16,71,1,10,92,248,58,0,0,2,0
1,23985,1681311742102,17,72,0,10,92,248,128,0,0,2,0
1,23986,1681311742119,17,72,0,10,92,248,128,0,0,2,0
1,23987,1681311742135,16,72,0,10,92,248,58,0,0,2,0
1,23988,1681311742152,17,72,1,10,92,248,128,0,0,2,0
1,23989,1681311742168,16,73,0,10,92,248,58,0,0,2,0
1,23990,1681311742184,16,73,0,10,92,248,125,0,0,2,0
1,23991,1681311742200,16,73,1,10,92,248,55,0,0,2,0
1,23992,1681311742217,17,74,0,10,92,248,128,0,0,2,0
1,23993,1681311742233,16,73,1,10,92,248,55,0,0,2,0
1,23994,1681311742250,17,73,0,10,92,248,128,0,0,2,0
1,23995,1681311742266,16,73,1,10,92,248,55,0,0,2,0
1,23996,1681311742282,16,74,1,10,92,248,128,0,0,2,0
1,23997,1681311742299,17,75,0,10,92,248,128,0,0,2,0
1,23998,1681311742315,16,75,0,10,92,248,55,0,0,2,0
1,23999,1681311742332,17,75,1,10,92,248,128,0,0,2,0
1,24000,1681311742349,17,75,0,10,92,248,55,0,0,2,0
1,24001,1681311742365,16,75,1,10,92,248,131,0,0,2,0
1,24002,1681311742381,16,76,1,10,92,248,55,0,0,2,0
1,24003,1681311742397,16,76,2,10,92,248,131,0,0,2,0
1,24004,1681311742413,16,78,1,10,92,248,55,0,0,2,0
1,24005,1681311742429,16,77,0,10,92,248,134,0,0,2,0
1,24006,1681311742445,16,77,0,10,92,248,54,0,0,2,0
1,24007,1681311742461,16,77,1,10,92,248,136,0,0,2,0
1,24008,1681311742477,16,77,0,10,92,248,54,0,0,2,0
1,24009,1681311742493,16,76,1,10,92,248,136,0,0,2,0
1,24010,1681311742510,17,77,0,10,92,248,136,0,0,2,0
1,24011,1681311742526,16,77,0,10,92,248,58,0,0,2,0
1,24012,1681311742542,16,76,0,10,92,248,140,0,0,2,0
1,24013,1681311742558,16,75,0,10,92,248,58,0,0,2,0
1,24014,1681311742574,16,75,0,10,92,248,140,0,0,2,0
1,24015,1681311742590,16,75,0,10,92,248,58,0,0,2,0
1,24016,1681311742605,15,75,0,10,92,248,140,0,0,2,0
1,24017,1681311742622,17,74,0,10,92,248,58,0,0,2,0
1,24018,1681311742638,16,74,0,10,92,248,137,0,0,2,0
1,24019,1681311742653,15,74,1,10,92,248,58,0,0,2,0
1,24020,1681311742669,16,74,1,10,92,248,137,0,0,2,0
1,24021,1681311742686,17,75,0,10,92,248,58,0,0,2,0
1,24022,1681311742702,16,75,1,10,92,248,137,0,0,2,0
1,24023,1681311742718,16,75,0,10,92,248,58,0,0,2,0
1,24024,1681311742735,17,75,1,10,92,248,135,0,0,2,0
1,24025,1681311742751,16,75,0,10,92,248,135,0,0,2,0
1,24026,1681311742766,15,75,1,10,92,248,58,0,0,2,0
1,24027,1681311742783,17,76,1,10,92,248,139,0,0,2,0
1,24028,1681311742799,16,76,1,10,92,248,58,0,0,2,0
1,24029,1681311742815,16,77,0,10,92,248,141,0,0,2,0
1,24030,1681311742831,16,77,1,10,92,248,58,0,0,2,0
1,24031,1681311742847,16,78,0,10,92,248,151,0,1,1,0
1,24032,1681311742863,16,77,0,10,92,248,59,0,0,1,0
1,24033,1681311742879,16,77,0,10,92,248,146,0,0,1,0
1,24034,1681311742895,16,77,0,10,92,248,60,0,0,1,0
1,24035,1681311742911,16,77,1,10,92,248,149,0,0,1,0
1,24036,1681311742928,17,77,0,10,92,248,59,0,0,1,0
1,24037,1681311742944,16,77,0,10,92,248,149,0,0,1,0
1,24038,1681311742960,16,77,0,10,92,248,59,0,0,1,0
1,24039,1681311742976,16,77,0,10,92,248,148,0,0,1,0
1,24040,1681311742994,18,77,1,10,92,248,148,0,0,1,0
1,24041,1681311743010,16,76,0,10,92,248,59,0,0,1,0
1,24042,1681311743027,17,76,0,10,92,248,148,0,0,1,0
1,24043,1681311743043,16,76,0,10,92,248,59,0,0,1,0
1,24044,1681311743059,16,76,0,10,92,248,146,0,0,1,0
1,24045,1681311743076,17,76,1,10,92,248,59,0,0,1,0
1,24046,1681311743091,15,77,0,10,92,248,146,0,0,1,0
1,24047,1681311743107,16,77,0,10,92,248,59,0,0,1,0
1,24048,1681311743124,17,77,0,10,92,248,146,0,0,1,0
1,24049,1681311743139,15,77,0,10,92,248,60,0,0,1,0
1,24050,1681311743155,16,77,1,10,92,248,147,0,0,1,0
1,24051,1681311743172,17,78,0,10,92,248,138,0,0,1,0
1,24052,1681311743190,18,78,0,10,92,248,60,0,0,1,0
1,24053,1681311743205,15,78,0,10,92,248,141,0,0,1,0
1,24054,1681311743222,17,78,0,10,92,248,60,0,0,1,0
1,24055,1681311743238,16,78,0,10,92,248,141,0,0,1,0
1,24056,1681311743254,16,78,0,10,92,248,57,0,0,1,0
1,24057,1681311743270,16,78,1,10,92,248,142,0,0,1,0
1,24058,1681311743286,16,79,0,10,92,248,61,0,0,1,0
1,24059,1681311743302,16,78,0,10,92,248,149,0,0,1,0
1,24060,1681311743317,15,78,0,10,92,248,61,0,0,1,0
1,24061,1681311743334,17,77,0,10,92,248,149,0,0,1,0
1,24062,1681311743350,16,77,0,10,92,248,61,0,0,1,0
1,24063,1681311743366,16,77,1,10,92,248,149,0,0,1,0
1,24064,1681311743384,18,78,0,10,92,248,149,0,0,1,0
1,24065,1681311743400,16,78,1,10,92,248,61,0,0,1,0
1,24066,1681311743416,16,79,1,10,92,248,271,0,0,1,0
1,24067,1681311743432,16,80,0,10,92,248,57,0,0,1,0
1,24068,1681311743448,16,80,1,10,92,248,135,0,0,1,0
1,24069,1681311743464,16,81,0,10,92,248,57,0,0,1,0
1,24070,1681311743480,16,81,0,10,92,248,133,0,0,1,0
1,24071,1681311743496,16,81,0,10,92,248,57,0,0,1,0
1,24072,1681311743512,16,80,0,10,92,248,133,0,0,1,0
1,24073,1681311743528,16,80,0,10,92,248,56,0,0,1,0
1,24074,1681311743544,16,80,0,10,92,248,133,0,0,1,0
1,24075,1681311743560,16,80,0,10,92,248,59,0,0,1,0
1,24076,1681311743576,16,80,0,10,92,248,130,0,0,1,0
1,24077,1681311743592,16,80,0,10,92,248,59,0,0,1,0
1,24078,1681311743609,17,80,0,10,92,248,133,0,0,1,0
1,24079,1681311743625,16,80,0,10,92,248,59,0,0,1,0
1,24080,1681311743642,17,80,0,10,92,248,133,0,0,1,0
1,24081,1681311743659,17,80,0,10,92,248,131,0,0,1,0
1,24082,1681311743675,16,80,1,10,92,248,57,0,0,1,0
1,24083,1681311743692,17,81,0,10,92,248,131,0,0,1,0
1,24084,1681311743708,16,80,0,10,92,248,57,0,0,1,0
1,24085,1681311743723,15,80,0,10,92,248,131,0,0,1,0
1,24086,1681311743739,16,80,1,10,92,248,57,0,0,1,0
1,24087,1681311743755,16,80,0,10,92,248,131,0,0,1,0
1,24088,1681311743771,16,80,0,10,92,248,57,0,0,1,0
1,24089,1681311743787,16,80,0,10,92,248,131,0,0,1,0
1,24090,1681311743803,16,80,0,10,92,248,60,0,0,1,0
1,24091,1681311743819,16,80,0,10,92,248,132,0,0,1,0
1,24092,1681311743835,16,80,1,10,92,248,60,0,0,1,0
1,24093,1681311743851,16,81,0,10,92,248,132,0,0,1,0
1,24094,1681311743869,18,81,1,10,92,248,132,0,0,1,0
1,24095,1681311743889,20,82,1,10,93,252,154,0,0,2,0
1,24096,1681311743902,13,82,1,10,93,252,135,0,0,2,0
1,24097,1681311743918,16,81,2,10,93,252,57,0,0,2,0
1,24098,1681311743934,16,83,0,10,93,252,136,0,0,2,0
1,24099,1681311743950,16,81,0,10,93,252,57,0,0,2,0
1,24100,1681311743966,16,81,0,10,93,252,136,0,0,2,0
1,24101,1681311743982,16,81,0,10,93,252,57,0,0,2,0
1,24102,1681311743998,16,81,1,10,93,252,136,0,0,2,0
1,24103,1681311744014,16,82,1,10,93,252,57,0,0,2,0
1,24104,1681311744030,16,81,0,10,93,252,138,0,0,2,0
1,24105,1681311744046,16,79,0,10,93,252,57,0,0,2,0
1,24106,1681311744062,16,79,0,10,93,252,138,0,0,2,0
1,24107,1681311744080,18,79,0,10,93,252,138,0,0,2,0
1,24108,1681311744096,16,79,1,10,93,252,57,0,0,2,0
1,24109,1681311744111,15,80,0,10,93,252,138,0,0,2,0
1,24110,1681311744128,17,79,0,10,93,252,57,0,0,2,0
1,24111,1681311744144,16,79,0,10,93,252,138,0,0,2,0
1,24112,1681311744160,16,79,0,10,93,252,57,0,0,2,0
1,24113,1681311744176,16,78,0,10,93,252,138,0,0,2,0
1,24114,1681311744192,16,78,1,10,93,252,57,0,0,2,0
1,24115,1681311744208,16,79,0,10,93,252,138,0,0,2,0
1,24116,1681311744225,17,79,0,10,93,252,57,0,0,2,0
1,24117,1681311744241,16,79,0,10,93,252,142,0,0,2,0
1,24118,1681311744256,15,79,0,10,93,252,57,0,0,2,0
1,24119,1681311744272,16,79,0,10,93,252,142,0,0,2,0
1,24120,1681311744292,20,79,0,10,93,252,142,0,0,2,0
1,24121,1681311744307,15,79,0,10,93,252,57,0,0,2,0
1,24122,1681311744323,16,79,0,10,93,252,142,0,0,2,0
1,24123,1681311744340,17,79,0,10,93,252,57,0,0,2,0
1,24124,1681311744356,16,79,1,10,93,252,142,0,0,2,0
1,24125,1681311744372,16,79,0,10,93,252,57,0,0,2,0
1,24126,1681311744389,17,79,0,10,93,252,149,0,0,2,0
1,24127,1681311744404,15,79,0,10,93,252,57,0,0,2,0
1,24128,1681311744420,16,79,0,10,93,252,149,0,0,2,0
1,24129,1681311744436,16,79,0,10,93,252,76,0,1,2,0
1,24130,1681311744452,16,79,0,10,93,252,149,0,0,2,0
1,24131,1681311744468,16,79,0,10,93,252,57,0,0,2,0
1,24132,1681311744484,16,79,0,10,93,252,156,0,0,2,0
1,24133,1681311744501,17,79,0,10,93,252,156,0,0,2,0
1,24134,1681311744517,16,79,0,10,93,252,56,0,0,2,0
1,24135,1681311744533,16,79,0,10,93,252,155,0,0,2,0
1,24136,1681311744549,16,79,0,10,93,252,56,0,0,2,0
1,24137,1681311744565,16,79,0,10,93,252,161,0,0,2,0
1,24138,1681311744581,16,79,0,10,93,252,59,0,0,2,0
1,24139,1681311744598,17,79,0,10,93,252,164,0,0,2,0
1,24140,1681311744615,17,79,1,10,93,252,59,0,0,2,0
1,24141,1681311744630,15,80,2,10,93,252,164,0,0,2,0
1,24142,1681311744646,16,82,0,10,93,252,59,0,0,2,0
1,24143,1681311744662,16,82,0,10,93,252,170,0,0,2,0
1,24144,1681311744678,16,82,0,10,93,252,65,0,0,2,0
1,24145,1681311744694,16,82,0,10,93,252,173,0,0,2,0
1,24146,1681311744710,16,82,0,10,93,252,62,0,0,2,0
1,24147,1681311744726,16,82,0,10,93,252,176,0,0,2,0
1,24148,1681311744744,18,82,0,10,93,252,176,0,0,2,0
1,24149,1681311744760,16,82,0,10,93,252,62,0,0,2,0
1,24150,1681311744777,17,82,1,10,93,252,175,0,0,2,0
1,24151,1681311744794,17,80,0,10,93,252,61,0,0,2,0
1,24152,1681311744810,16,79,0,10,93,252,175,0,0,2,0
1,24153,1681311744826,16,79,0,10,93,252,61,0,0,2,0
1,24154,1681311744842,16,79,1,10,93,252,175,0,0,2,0
1,24155,1681311744858,16,76,0,10,93,252,61,0,0,2,0
1,24156,1681311744874,16,76,0,10,93,252,175,0,0,2,0
1,24157,1681311744891,17,76,0,10,93,252,61,0,0,2,0
1,24158,1681311744907,16,76,0,10,93,252,175,0,0,2,0
1,24159,1681311744925,18,76,0,10,93,252,175,0,0,2,0
1,24160,1681311744941,16,76,0,10,93,252,61,0,0,2,0
1,24161,1681311744957,16,76,0,10,93,252,170,0,0,2,0
1,24162,1681311744974,17,76,0,10,93,252,61,0,0,2,0
1,24163,1681311744989,15,76,1,10,93,252,165,0,0,2,0
1,24164,1681311745005,16,76,0,10,93,252,61,0,0,2,0
1,24165,1681311745022,17,76,0,10,93,252,161,0,0,2,0
1,24166,1681311745037,15,76,0,10,93,252,60,0,0,2,0
1,24167,1681311745054,17,76,0,10,93,252,165,0,0,2,0
1,24168,1681311745070,16,76,0,10,93,252,60,0,0,2,0
1,24169,1681311745085,15,76,0,10,93,252,174,0,0,2,0
1,24170,1681311745104,19,76,0,10,93,252,174,0,0,2,0
1,24171,1681311745119,15,76,0,10,93,252,60,0,0,2,0
1,24172,1681311745137,18,76,1,10,92,252,175,0,0,2,0
1,24173,1681311745152,15,74,0,10,92,252,60,0,0,2,0
1,24174,1681311745169,17,74,1,10,92,252,171,0,0,2,0
1,24175,1681311745186,17,75,1,10,92,252,60,0,0,2,0
1,24176,1681311745201,15,73,0,10,92,252,171,0,0,2,0
1,24177,1681311745218,17,73,0,10,92,252,61,0,0,2,0
1,24178,1681311745234,16,73,0,10,92,252,175,0,0,2,0
1,24179,1681311745250,16,73,0,10,92,252,64,0,0,2,0
1,24180,1681311745266,16,73,1,10,92,252,175,0,0,2,0
1,24181,1681311745284,18,74,0,10,92,252,178,0,0,2,0
1,24182,1681311745300,16,74,0,10,92,252,61,0,0,2,0
1,24183,1681311745317,17,74,1,10,92,252,175,0,0,2,0
1,24184,1681311745333,16,74,1,10,92,252,61,0,0,2,0
1,24185,1681311745349,16,75,1,10,92,252,175,0,0,2,0
1,24186,1681311745365,16,76,0,10,92,252,61,0,0,2,0
1,24187,1681311745381,16,76,1,10,92,252,172,0,0,2,0
1,24188,1681311745397,16,72,0,10,92,252,61,0,0,2,0
1,24189,1681311745413,16,72,0,10,92,252,172,0,0,2,0
1,24190,1681311745430,17,71,0,10,92,252,61,0,0,2,0
1,24191,1681311745446,16,71,0,10,92,252,172,0,0,2,0
1,24192,1681311745464,18,71,0,10,92,252,166,0,0,2,0
1,24193,1681311745480,16,71,0,10,92,252,61,0,0,2,0
1,24194,1681311745496,16,71,0,10,92,252,166,0,0,2,0
1,24195,1681311745513,17,71,2,10,92,252,61,0,0,2,0
1,24196,1681311745530,17,73,1,10,92,252,166,0,0,2,0
1,24197,1681311745546,16,74,0,10,92,252,61,0,0,2,0
1,24198,1681311745562,16,74,0,10,92,252,163,0,0,2,0
1,24199,1681311745578,16,74,0,10,92,252,61,0,0,2,0
1,24200,1681311745594,16,74,0,10,92,252,163,0,0,2,0
1,24201,1681311745610,16,74,0,10,92,252,61,0,0,2,0
1,24202,1681311745627,17,74,1,10,92,252,163,0,0,2,0
1,24203,1681311745645,18,75,0,10,92,252,163,0,0,2,0
1,24204,1681311745661,16,75,0,10,92,252,61,0,0,2,0
1,24205,1681311745677,16,75,1,10,92,252,163,0,0,2,0
1,24206,1681311745693,16,76,0,10,92,252,61,0,0,2,0
1,24207,1681311745709,16,76,0,10,92,252,176,0,1,2,0
1,24208,1681311745725,16,76,1,10,92,252,282,0,0,2,0
